,portion_size,calories,price,profile_id,respondent_id,question_id,alternative_id,observation_id,company_Shake Shack,company_Wendy’s,type_bundle_premium,type_burger_bacon,type_burger_classic,type_burger_premium,no_choice,choice
1072,0,0,0.0,0,45,5,4,269,0,0,0,0,0,0,1,0.0
1073,200,500,32.99,7427,45,5,3,269,1,0,1,0,0,0,0,0.0
1074,350,450,22.99,10070,45,5,2,269,0,0,0,0,0,1,0,0.0
1075,380,750,29.1,4742,45,5,1,269,1,0,0,0,1,0,0,1.0
1076,220,880,40.0,1498,45,6,3,270,0,1,0,0,0,1,0,0.0
1077,350,950,21.99,1681,45,6,2,270,0,1,0,0,0,1,0,1.0
1078,380,950,40.0,9442,45,6,1,270,0,0,0,1,0,0,0,0.0
1079,0,0,0.0,0,45,6,4,270,0,0,0,0,0,0,1,0.0
1080,0,0,0.0,0,46,1,4,271,0,0,0,0,0,0,1,0.0
1081,180,750,20.0,3132,46,1,1,271,0,1,1,0,0,0,0,0.0
1082,260,400,22.99,6917,46,1,2,271,1,0,0,0,0,0,0,1.0
1083,380,700,29.1,3008,46,1,3,271,0,1,0,0,0,0,0,0.0
1084,0,0,0.0,0,46,2,4,272,0,0,0,0,0,0,1,0.0
1085,220,450,32.99,11891,46,2,3,272,0,0,1,0,0,0,0,0.0
1086,240,750,32.99,8657,46,2,1,272,0,0,0,0,1,0,0,1.0
1087,220,500,21.99,2137,46,2,2,272,0,1,0,0,0,0,0,0.0
1088,0,0,0.0,0,46,3,4,273,0,0,0,0,0,0,1,0.0
1089,380,450,22.99,5945,46,3,1,273,1,0,0,0,0,1,0,0.0
1090,240,450,28.1,10807,46,3,2,273,0,0,0,0,0,0,0,1.0
1091,260,650,20.0,3951,46,3,3,273,0,1,1,0,0,0,0,0.0
1092,220,750,38.99,6417,46,4,1,274,1,0,0,0,0,0,0,0.0
1093,0,0,0.0,0,46,4,4,274,0,0,0,0,0,0,1,0.0
1094,350,400,30.99,5826,46,4,2,274,1,0,0,0,0,1,0,0.0
1095,180,500,21.99,7300,46,4,3,274,1,0,1,0,0,0,0,1.0
1096,0,0,0.0,0,46,5,4,275,0,0,0,0,0,0,1,0.0
1097,180,400,31.5,7318,46,5,1,275,1,0,1,0,0,0,0,0.0
1098,180,920,21.99,5329,46,5,2,275,1,0,0,0,0,1,0,1.0
1099,280,950,28.1,5038,46,5,3,275,1,0,0,1,0,0,0,0.0
1100,0,0,0.0,0,46,6,4,276,0,0,0,0,0,0,1,0.0
1101,350,830,29.1,434,46,6,1,276,0,1,0,0,1,0,0,0.0
1102,280,950,40.2,11387,46,6,2,276,0,0,0,0,0,0,0,1.0
1103,180,500,38.99,5277,46,6,3,276,1,0,0,0,0,1,0,0.0
1104,0,0,0.0,0,47,1,4,277,0,0,0,0,0,0,1,0.0
1105,200,450,40.2,9647,47,1,3,277,0,0,0,0,0,1,0,0.0
1106,240,400,29.1,3524,47,1,2,277,0,1,1,0,0,0,0,0.0
1107,350,920,28.1,4687,47,1,1,277,1,0,0,0,1,0,0,1.0
1108,0,0,0.0,0,47,2,4,278,0,0,0,0,0,0,1,0.0
1109,260,950,40.0,8794,47,2,3,278,0,0,0,0,1,0,0,0.0
1110,220,830,22.99,11981,47,2,2,278,0,0,1,0,0,0,0,0.0
1111,380,500,31.5,10231,47,2,1,278,0,0,0,0,0,1,0,1.0
1112,0,0,0.0,0,47,3,4,279,0,0,0,0,0,0,1,0.0
1113,350,450,31.5,5839,47,3,3,279,1,0,0,0,0,1,0,0.0
1114,260,500,29.1,12416,47,3,1,279,0,0,1,0,0,0,0,0.0
1115,380,400,38.99,5973,47,3,2,279,1,0,0,0,0,1,0,1.0
1116,240,700,31.5,4411,47,4,3,280,1,0,0,0,1,0,0,0.0
1117,220,400,27.7,11910,47,4,1,280,0,0,1,0,0,0,0,0.0
1118,0,0,0.0,0,47,4,4,280,0,0,0,0,0,0,1,0.0
1119,260,650,21.99,12424,47,4,2,280,0,0,1,0,0,0,0,1.0
1120,240,450,20.0,11079,47,5,1,281,0,0,0,0,0,0,0,1.0
1121,380,450,32.99,5948,47,5,2,281,1,0,0,0,0,1,0,0.0
1122,240,830,20.0,12336,47,5,3,281,0,0,1,0,0,0,0,0.0
1123,0,0,0.0,0,47,5,4,281,0,0,0,0,0,0,1,0.0
1124,0,0,0.0,0,47,6,4,282,0,0,0,0,0,0,1,0.0
1125,260,700,22.99,7961,47,6,2,282,1,0,1,0,0,0,0,0.0
1126,240,500,22.99,2381,47,6,1,282,0,1,0,0,0,0,0,0.0
1127,260,700,28.1,7963,47,6,3,282,1,0,1,0,0,0,0,1.0
1128,280,700,31.5,9214,48,1,1,283,0,0,0,1,0,0,0,1.0
1129,200,500,22.99,10454,48,1,2,283,0,0,0,0,0,0,0,0.0
1130,350,500,31.5,5815,48,1,3,283,1,0,0,0,0,1,0,0.0
1131,0,0,0.0,0,48,1,4,283,0,0,0,0,0,0,1,0.0
1132,220,400,31.5,9775,48,2,1,284,0,0,0,0,0,1,0,0.0
1133,220,500,27.7,11814,48,2,3,284,0,0,1,0,0,0,0,0.0
1134,0,0,0.0,0,48,2,4,284,0,0,0,0,0,0,1,0.0
1135,220,830,30.99,1338,48,2,2,284,0,1,0,0,0,1,0,1.0
1136,0,0,0.0,0,48,3,4,285,0,0,0,0,0,0,1,1.0
1137,350,830,38.99,9315,48,3,3,285,0,0,0,1,0,0,0,0.0
1138,220,700,27.7,6402,48,3,1,285,1,0,0,0,0,0,0,0.0
1139,350,920,20.0,1671,48,3,2,285,0,1,0,0,0,1,0,0.0
1140,0,0,0.0,0,48,4,4,286,0,0,0,0,0,0,1,0.0
1141,240,700,30.99,7845,48,4,1,286,1,0,1,0,0,0,0,1.0
1142,220,500,38.99,10617,48,4,2,286,0,0,0,0,0,0,0,0.0
1143,200,880,22.99,5465,48,4,3,286,1,0,0,0,0,1,0,0.0
1144,260,650,21.99,3712,48,5,3,287,0,1,1,0,0,0,0,0.0
1145,220,400,22.99,5498,48,5,2,287,1,0,0,0,0,1,0,1.0
1146,380,750,40.2,11495,48,5,1,287,0,0,0,0,0,0,0,0.0
1147,0,0,0.0,0,48,5,4,287,0,0,0,0,0,0,1,0.0
1148,350,880,31.5,8935,48,6,3,288,0,0,0,0,1,0,0,0.0
1149,380,950,20.0,7260,48,6,2,288,1,0,0,0,0,0,0,1.0
1150,200,950,30.99,4959,48,6,1,288,1,0,0,1,0,0,0,0.0
1151,0,0,0.0,0,48,6,4,288,0,0,0,0,0,0,1,0.0
1152,220,950,40.2,5639,49,1,2,289,1,0,0,0,0,1,0,1.0
1153,240,830,31.5,3874,49,1,1,289,0,1,1,0,0,0,0,0.0
1154,260,650,22.99,2750,49,1,3,289,0,1,0,0,0,0,0,0.0
1155,0,0,0.0,0,49,1,4,289,0,0,0,0,0,0,1,0.0
1156,0,0,0.0,0,49,2,4,290,0,0,0,0,0,0,1,0.0
1157,240,400,30.99,12273,49,2,1,290,0,0,1,0,0,0,0,1.0
1158,260,880,28.1,8608,49,2,2,290,0,0,0,0,1,0,0,0.0
1159,350,830,32.99,1628,49,2,3,290,0,1,0,0,0,1,0,0.0
1160,0,0,0.0,0,49,3,4,291,0,0,0,0,0,0,1,0.0
1161,220,400,20.0,5676,49,3,3,291,1,0,0,0,0,1,0,0.0
1162,380,830,29.1,4751,49,3,2,291,1,0,0,0,1,0,0,1.0
1163,280,750,21.99,4096,49,3,1,291,0,1,1,0,0,0,0,0.0
1164,200,400,20.0,6192,49,4,3,292,1,0,0,0,0,0,0,1.0
1165,260,500,27.7,3702,49,4,1,292,0,1,1,0,0,0,0,0.0
1166,240,650,31.5,4402,49,4,2,292,1,0,0,0,1,0,0,0.0
1167,0,0,0.0,0,49,4,4,292,0,0,0,0,0,0,1,0.0
1168,0,0,0.0,0,49,5,4,293,0,0,0,0,0,0,1,0.0
1169,220,950,20.0,1395,49,5,1,293,0,1,0,0,0,1,0,0.0
1170,280,950,20.0,2907,49,5,2,293,0,1,0,0,0,0,0,0.0
1171,380,880,28.1,4777,49,5,3,293,1,0,0,0,1,0,0,1.0
1172,220,950,21.99,1540,49,6,2,294,0,1,0,0,0,1,0,0.0
1173,0,0,0.0,0,49,6,4,294,0,0,0,0,0,0,1,0.0
1174,280,830,20.0,12576,49,6,1,294,0,0,1,0,0,0,0,1.0
1175,260,450,28.1,12163,49,6,3,294,0,0,1,0,0,0,0,0.0
1176,0,0,0.0,0,50,1,4,295,0,0,0,0,0,0,1,0.0
1177,350,880,30.99,4680,50,1,1,295,1,0,0,0,1,0,0,1.0
1178,380,450,27.7,2934,50,1,2,295,0,1,0,0,0,0,0,0.0
1179,350,920,29.1,4688,50,1,3,295,1,0,0,0,1,0,0,0.0
1180,200,500,28.1,10459,50,2,3,296,0,0,0,0,0,0,0,0.0
1181,220,450,31.5,1459,50,2,2,296,0,1,0,0,0,1,0,1.0
1182,0,0,0.0,0,50,2,4,296,0,0,0,0,0,0,1,0.0
1183,220,500,27.7,6378,50,2,1,296,1,0,0,0,0,0,0,0.0
1184,0,0,0.0,0,50,3,4,297,0,0,0,0,0,0,1,1.0
1185,180,700,20.0,11595,50,3,1,297,0,0,1,0,0,0,0,0.0
1186,260,880,31.5,8755,50,3,3,297,0,0,0,0,1,0,0,0.0
1187,380,450,21.99,10216,50,3,2,297,0,0,0,0,0,1,0,0.0
1188,0,0,0.0,0,50,4,4,298,0,0,0,0,0,0,1,1.0
1189,240,650,29.1,8636,50,4,1,298,0,0,0,0,1,0,0,0.0
1190,240,950,29.1,10904,50,4,2,298,0,0,0,0,0,0,0,0.0
1191,280,400,21.99,2833,50,4,3,298,0,1,0,0,0,0,0,0.0
1192,280,450,20.0,8283,50,5,1,299,1,0,1,0,0,0,0,0.0
1193,220,450,21.99,11800,50,5,2,299,0,0,1,0,0,0,0,0.0
1194,280,700,38.99,339,50,5,3,299,0,1,0,0,1,0,0,0.0
1195,0,0,0.0,0,50,5,4,299,0,0,0,0,0,0,1,1.0
1196,260,400,27.7,12354,50,6,3,300,0,0,1,0,0,0,0,0.0
1197,220,450,27.7,6366,50,6,1,300,1,0,0,0,0,0,0,1.0
1198,0,0,0.0,0,50,6,4,300,0,0,0,0,0,0,1,0.0
1199,260,500,27.7,3666,50,6,2,300,0,1,1,0,0,0,0,0.0
1200,240,500,28.1,2347,51,1,1,301,0,1,0,0,0,0,0,0.0
1201,200,650,38.99,654,51,1,3,301,0,1,0,1,0,0,0,1.0
1202,0,0,0.0,0,51,1,4,301,0,0,0,0,0,0,1,0.0
1203,380,750,28.1,7255,51,1,2,301,1,0,0,0,0,0,0,0.0
1204,260,500,22.99,6977,51,2,1,302,1,0,0,0,0,0,0,0.0
1205,200,830,22.99,3266,51,2,2,302,0,1,1,0,0,0,0,1.0
1206,260,650,31.5,4321,51,2,3,302,1,0,0,0,1,0,0,0.0
1207,0,0,0.0,0,51,2,4,302,0,0,0,0,0,0,1,0.0
1208,0,0,0.0,0,51,3,4,303,0,0,0,0,0,0,1,0.0
1209,240,700,40.0,8488,51,3,3,303,0,0,0,0,1,0,0,0.0
1210,240,500,22.99,12254,51,3,2,303,0,0,1,0,0,0,0,0.0
1211,220,400,40.0,9886,51,3,1,303,0,0,0,0,0,1,0,1.0
1212,380,500,31.5,1759,51,4,2,304,0,1,0,0,0,1,0,0.0
1213,260,650,22.99,10982,51,4,3,304,0,0,0,0,0,0,0,0.0
1214,0,0,0.0,0,51,4,4,304,0,0,0,0,0,0,1,0.0
1215,180,750,27.7,6174,51,4,1,304,1,0,0,0,0,0,0,1.0
1216,220,400,22.99,5645,51,5,3,305,1,0,0,0,0,1,0,0.0
1217,280,650,31.5,733,51,5,1,305,0,1,0,1,0,0,0,0.0
1218,0,0,0.0,0,51,5,4,305,0,0,0,0,0,0,1,1.0
1219,260,500,20.0,7932,51,5,2,305,1,0,1,0,0,0,0,0.0
1220,260,500,22.99,10937,51,6,1,306,0,0,0,0,0,0,0,0.0
1221,220,400,40.2,6479,51,6,2,306,1,0,0,0,0,0,0,1.0
1222,240,450,20.0,8043,51,6,3,306,1,0,1,0,0,0,0,0.0
1223,0,0,0.0,0,51,6,4,306,0,0,0,0,0,0,1,0.0
1224,0,0,0.0,0,52,1,4,307,0,0,0,0,0,0,1,0.0
1225,260,500,22.99,8177,52,1,3,307,1,0,1,0,0,0,0,1.0
1226,180,400,22.99,1013,52,1,1,307,0,1,0,0,0,1,0,0.0
1227,350,880,28.1,9337,52,1,2,307,0,0,0,1,0,0,0,0.0
1228,280,880,40.0,4603,52,2,1,308,1,0,0,0,1,0,0,0.0
1229,0,0,0.0,0,52,2,4,308,0,0,0,0,0,0,1,0.0
1230,350,500,21.99,10045,52,2,3,308,0,0,0,0,0,1,0,1.0
1231,280,750,40.2,4991,52,2,2,308,1,0,0,1,0,0,0,0.0
1232,200,400,30.99,9630,52,3,3,309,0,0,0,0,0,1,0,0.0
1233,0,0,0.0,0,52,3,4,309,0,0,0,0,0,0,1,1.0
1234,240,450,32.99,7775,52,3,2,309,1,0,1,0,0,0,0,0.0
1235,240,700,38.99,8649,52,3,1,309,0,0,0,0,1,0,0,0.0
1236,380,400,40.0,10210,52,4,3,310,0,0,0,0,0,1,0,0.0
1237,180,400,31.5,11554,52,4,1,310,0,0,1,0,0,0,0,1.0
1238,0,0,0.0,0,52,4,4,310,0,0,0,0,0,0,1,0.0
1239,260,920,32.99,4367,52,4,2,310,1,0,0,0,1,0,0,0.0
1240,280,400,21.99,11269,52,5,1,311,0,0,0,0,0,0,0,0.0
1241,350,950,27.7,4713,52,5,3,311,1,0,0,0,1,0,0,1.0
1242,200,450,22.99,7442,52,5,2,311,1,0,1,0,0,0,0,0.0
1243,0,0,0.0,0,52,5,4,311,0,0,0,0,0,0,1,0.0
1244,0,0,0.0,0,52,6,4,312,0,0,0,0,0,0,1,1.0
1245,180,920,22.99,5333,52,6,3,312,1,0,0,0,0,1,0,0.0
1246,380,880,28.1,541,52,6,1,312,0,1,0,0,1,0,0,0.0
1247,240,450,21.99,12277,52,6,2,312,0,0,1,0,0,0,0,0.0
1248,350,880,22.99,1634,53,1,2,313,0,1,0,0,0,1,0,0.0
1249,240,750,38.99,6897,53,1,1,313,1,0,0,0,0,0,0,0.0
1250,380,920,30.99,5175,53,1,3,313,1,0,0,1,0,0,0,0.0
1251,0,0,0.0,0,53,1,4,313,0,0,0,0,0,0,1,1.0
1252,200,750,21.99,6292,53,2,1,314,1,0,0,0,0,0,0,0.0
1253,260,650,29.1,7952,53,2,3,314,1,0,1,0,0,0,0,0.0
1254,350,920,40.2,881,53,2,2,314,0,1,0,1,0,0,0,1.0
1255,0,0,0.0,0,53,2,4,314,0,0,0,0,0,0,1,0.0
1256,380,400,40.2,2963,53,3,3,315,0,1,0,0,0,0,0,0.0
1257,200,920,28.1,694,53,3,2,315,0,1,0,1,0,0,0,1.0
1258,200,450,21.99,7441,53,3,1,315,1,0,1,0,0,0,0,0.0
1259,0,0,0.0,0,53,3,4,315,0,0,0,0,0,0,1,0.0
1260,240,750,27.7,3858,53,4,1,316,0,1,1,0,0,0,0,0.0
1261,0,0,0.0,0,53,4,4,316,0,0,0,0,0,0,1,0.0
1262,260,700,20.0,2520,53,4,3,316,0,1,0,0,0,0,0,1.0
1263,180,700,20.0,7356,53,4,2,316,1,0,1,0,0,0,0,0.0
1264,0,0,0.0,0,53,5,4,317,0,0,0,0,0,0,1,0.0
1265,180,880,38.99,5301,53,5,2,317,1,0,0,0,0,1,0,1.0
1266,260,750,38.99,267,53,5,3,317,0,1,0,0,1,0,0,0.0
1267,260,830,29.1,12224,53,5,1,317,0,0,1,0,0,0,0,0.0
1268,260,400,28.1,2719,53,6,3,318,0,1,0,0,0,0,0,0.0
1269,220,400,38.99,9741,53,6,2,318,0,0,0,0,0,1,0,0.0
1270,180,920,31.5,4870,53,6,1,318,1,0,0,1,0,0,0,0.0
1271,0,0,0.0,0,53,6,4,318,0,0,0,0,0,0,1,1.0
1272,220,450,40.0,10570,54,1,3,319,0,0,0,0,0,0,0,0.0
1273,350,500,38.99,5817,54,1,2,319,1,0,0,0,0,1,0,0.0
1274,0,0,0.0,0,54,1,4,319,0,0,0,0,0,0,1,1.0
1275,240,400,38.99,6837,54,1,1,319,1,0,0,0,0,0,0,0.0
1276,0,0,0.0,0,54,2,4,320,0,0,0,0,0,0,1,0.0
1277,220,830,22.99,3389,54,2,3,320,0,1,1,0,0,0,0,0.0
1278,350,830,21.99,4225,54,2,2,320,0,1,1,0,0,0,0,1.0
1279,380,830,22.99,1766,54,2,1,320,0,1,0,0,0,1,0,0.0
1280,220,830,31.5,7630,54,3,3,321,1,0,1,0,0,0,0,1.0
1281,0,0,0.0,0,54,3,4,321,0,0,0,0,0,0,1,0.0
1282,260,500,20.0,3663,54,3,1,321,0,1,1,0,0,0,0,0.0
1283,240,400,20.0,6792,54,3,2,321,1,0,0,0,0,0,0,0.0
1284,380,500,20.0,2943,54,4,1,322,0,1,0,0,0,0,0,0.0
1285,260,700,28.1,3967,54,4,2,322,0,1,1,0,0,0,0,0.0
1286,260,400,40.2,6923,54,4,3,322,1,0,0,0,0,0,0,1.0
1287,0,0,0.0,0,54,4,4,322,0,0,0,0,0,0,1,0.0
1288,0,0,0.0,0,54,5,4,323,0,0,0,0,0,0,1,0.0
1289,200,830,28.1,7507,54,5,1,323,1,0,1,0,0,0,0,0.0
1290,260,400,21.99,7876,54,5,2,323,1,0,1,0,0,0,0,1.0
1291,280,450,22.99,8285,54,5,3,323,1,0,1,0,0,0,0,0.0
1292,0,0,0.0,0,54,6,4,324,0,0,0,0,0,0,1,0.0
1293,380,400,21.99,7153,54,6,1,324,1,0,0,0,0,0,0,0.0
1294,260,500,40.0,6706,54,6,2,324,1,0,0,0,0,0,0,0.0
1295,240,500,27.7,6582,54,6,3,324,1,0,0,0,0,0,0,1.0
1296,220,500,31.5,9907,55,1,3,325,0,0,0,0,0,1,0,1.0
1297,0,0,0.0,0,55,1,4,325,0,0,0,0,0,0,1,0.0
1298,200,650,20.0,3228,55,1,1,325,0,1,1,0,0,0,0,0.0
1299,200,450,20.0,11679,55,1,2,325,0,0,1,0,0,0,0,0.0
1300,200,450,28.1,3211,55,2,1,326,0,1,1,0,0,0,0,0.0
1301,260,500,40.2,2471,55,2,2,326,0,1,0,0,0,0,0,0.0
1302,200,450,20.0,11676,55,2,3,326,0,0,1,0,0,0,0,1.0
1303,0,0,0.0,0,55,2,4,326,0,0,0,0,0,0,1,0.0
1304,0,0,0.0,0,55,3,4,327,0,0,0,0,0,0,1,0.0
1305,200,400,20.0,9588,55,3,3,327,0,0,0,0,0,1,0,1.0
1306,220,400,21.99,10672,55,3,2,327,0,0,0,0,0,0,0,0.0
1307,180,450,21.99,1024,55,3,1,327,0,1,0,0,0,1,0,0.0
1308,240,450,20.0,6603,55,4,2,328,1,0,0,0,0,0,0,0.0
1309,260,750,32.99,12455,55,4,1,328,0,0,1,0,0,0,0,0.0
1310,0,0,0.0,0,55,4,4,328,0,0,0,0,0,0,1,0.0
1311,260,880,31.5,4375,55,4,3,328,1,0,0,0,1,0,0,1.0
1312,0,0,0.0,0,55,5,4,329,0,0,0,0,0,0,1,0.0
1313,350,500,21.99,1576,55,5,3,329,0,1,0,0,0,1,0,0.0
1314,180,400,20.0,9483,55,5,2,329,0,0,0,0,0,1,0,1.0
1315,220,450,30.99,3453,55,5,1,329,0,1,1,0,0,0,0,0.0
1316,180,880,40.2,5327,55,6,3,330,1,0,0,0,0,1,0,0.0
1317,200,880,30.99,1230,55,6,2,330,0,1,0,0,0,1,0,0.0
1318,180,450,30.99,5262,55,6,1,330,1,0,0,0,0,1,0,1.0
1319,0,0,0.0,0,55,6,4,330,0,0,0,0,0,0,1,0.0
1320,180,650,21.99,11584,56,1,2,331,0,0,1,0,0,0,0,0.0
1321,280,450,28.1,7051,56,1,1,331,1,0,0,0,0,0,0,1.0
1322,0,0,0.0,0,56,1,4,331,0,0,0,0,0,0,1,0.0
1323,220,450,22.99,2129,56,1,3,331,0,1,0,0,0,0,0,0.0
1324,0,0,0.0,0,56,2,4,332,0,0,0,0,0,0,1,0.0
1325,380,700,30.99,9375,56,2,3,332,0,0,0,1,0,0,0,1.0
1326,220,400,20.0,7551,56,2,1,332,1,0,1,0,0,0,0,0.0
1327,350,920,21.99,1645,56,2,2,332,0,1,0,0,0,1,0,0.0
1328,180,450,31.5,3058,56,3,3,333,0,1,1,0,0,0,0,0.0
1329,280,700,28.1,11359,56,3,1,333,0,0,0,0,0,0,0,0.0
1330,380,650,40.0,9370,56,3,2,333,0,0,0,1,0,0,0,1.0
1331,0,0,0.0,0,56,3,4,333,0,0,0,0,0,0,1,0.0
1332,280,750,29.1,8336,56,4,1,334,1,0,1,0,0,0,0,1.0
1333,260,400,21.99,11188,56,4,2,334,0,0,0,0,0,0,0,0.0
1334,220,500,30.99,11817,56,4,3,334,0,0,1,0,0,0,0,0.0
1335,0,0,0.0,0,56,4,4,334,0,0,0,0,0,0,1,0.0
1336,380,880,20.0,1779,56,5,1,335,0,1,0,0,0,1,0,0.0
1337,200,650,32.99,3239,56,5,2,335,0,1,1,0,0,0,0,0.0
1338,380,450,22.99,5942,56,5,3,335,1,0,0,0,0,1,0,0.0
1339,0,0,0.0,0,56,5,4,335,0,0,0,0,0,0,1,1.0
1340,0,0,0.0,0,56,6,4,336,0,0,0,0,0,0,1,1.0
1341,180,700,27.7,6162,56,6,3,336,1,0,0,0,0,0,0,0.0
1342,180,450,29.1,11528,56,6,1,336,0,0,1,0,0,0,0,0.0
1343,180,830,40.0,1054,56,6,2,336,0,1,0,0,0,1,0,0.0
1344,0,0,0.0,0,57,1,4,337,0,0,0,0,0,0,1,0.0
1345,220,500,20.0,3303,57,1,3,337,0,1,1,0,0,0,0,1.0
1346,260,650,27.7,3954,57,1,2,337,0,1,1,0,0,0,0,0.0
1347,220,950,29.1,10664,57,1,1,337,0,0,0,0,0,0,0,0.0
1348,0,0,0.0,0,57,2,4,338,0,0,0,0,0,0,1,0.0
1349,260,400,20.0,2439,57,2,3,338,0,1,0,0,0,0,0,0.0
1350,200,500,20.0,1176,57,2,2,338,0,1,0,0,0,1,0,1.0
1351,260,920,29.1,146,57,2,1,338,0,1,0,0,1,0,0,0.0
1352,240,880,40.2,8678,57,3,1,339,0,0,0,0,1,0,0,0.0
1353,200,500,21.99,5380,57,3,3,339,1,0,0,0,0,1,0,1.0
1354,260,830,22.99,3746,57,3,2,339,0,1,1,0,0,0,0,0.0
1355,0,0,0.0,0,57,3,4,339,0,0,0,0,0,0,1,0.0
1356,180,450,21.99,11560,57,4,1,340,0,0,1,0,0,0,0,0.0
1357,380,400,29.1,11432,57,4,2,340,0,0,0,0,0,0,0,0.0
1358,380,700,22.99,11474,57,4,3,340,0,0,0,0,0,0,0,0.0
1359,0,0,0.0,0,57,4,4,340,0,0,0,0,0,0,1,1.0
1360,220,500,30.99,3345,57,5,3,341,0,1,1,0,0,0,0,0.0
1361,260,400,22.99,2477,57,5,2,341,0,1,0,0,0,0,0,0.0
1362,200,920,20.0,9711,57,5,1,341,0,0,0,0,0,1,0,1.0
1363,0,0,0.0,0,57,5,4,341,0,0,0,0,0,0,1,0.0
1364,380,950,30.99,561,57,6,2,342,0,1,0,0,1,0,0,0.0
1365,220,700,27.7,11838,57,6,1,342,0,0,1,0,0,0,0,1.0
1366,0,0,0.0,0,57,6,4,342,0,0,0,0,0,0,1,0.0
1367,380,920,20.0,10263,57,6,3,342,0,0,0,0,0,1,0,0.0
1368,260,650,40.2,6995,58,1,2,343,1,0,0,0,0,0,0,1.0
1369,220,920,40.2,10007,58,1,1,343,0,0,0,0,0,1,0,0.0
1370,0,0,0.0,0,58,1,4,343,0,0,0,0,0,0,1,0.0
1371,180,920,21.99,9544,58,1,3,343,0,0,0,0,0,1,0,0.0
1372,0,0,0.0,0,58,2,4,344,0,0,0,0,0,0,1,1.0
1373,350,880,30.99,4698,58,2,2,344,1,0,0,0,1,0,0,0.0
1374,220,650,30.99,3357,58,2,1,344,0,1,1,0,0,0,0,0.0
1375,350,400,21.99,4120,58,2,3,344,0,1,1,0,0,0,0,0.0
1376,280,500,21.99,2824,58,3,3,345,0,1,0,0,0,0,0,0.0
1377,220,750,20.0,3495,58,3,2,345,0,1,1,0,0,0,0,0.0
1378,180,500,20.0,7299,58,3,1,345,1,0,1,0,0,0,0,1.0
1379,0,0,0.0,0,58,3,4,345,0,0,0,0,0,0,1,0.0
1380,260,700,22.99,10994,58,4,3,346,0,0,0,0,0,0,0,0.0
1381,220,750,28.1,3499,58,4,2,346,0,1,1,0,0,0,0,0.0
1382,280,920,40.0,4630,58,4,1,346,1,0,0,0,1,0,0,1.0
1383,0,0,0.0,0,58,4,4,346,0,0,0,0,0,0,1,0.0
1384,0,0,0.0,0,58,5,4,347,0,0,0,0,0,0,1,0.0
1385,350,830,40.0,9316,58,5,3,347,0,0,0,1,0,0,0,1.0
1386,180,450,31.5,5227,58,5,1,347,1,0,0,0,0,1,0,0.0
1387,380,880,28.1,4759,58,5,2,347,1,0,0,0,1,0,0,0.0
1388,180,750,22.99,7370,58,6,2,348,1,0,1,0,0,0,0,0.0
1389,280,920,28.1,793,58,6,1,348,0,1,0,1,0,0,0,0.0
1390,260,400,29.1,7916,58,6,3,348,1,0,1,0,0,0,0,0.0
1391,0,0,0.0,0,58,6,4,348,0,0,0,0,0,0,1,1.0
1392,280,880,27.7,378,59,1,1,349,0,1,0,0,1,0,0,0.0
1393,240,500,21.99,8053,59,1,2,349,1,0,1,0,0,0,0,1.0
1394,350,450,22.99,8369,59,1,3,349,1,0,1,0,0,0,0,0.0
1395,0,0,0.0,0,59,1,4,349,0,0,0,0,0,0,1,0.0
1396,350,450,20.0,1599,59,2,1,350,0,1,0,0,0,1,0,1.0
1397,280,650,29.1,12548,59,2,2,350,0,0,1,0,0,0,0,0.0
1398,380,400,21.99,10201,59,2,3,350,0,0,0,0,0,1,0,0.0
1399,0,0,0.0,0,59,2,4,350,0,0,0,0,0,0,1,0.0
1400,180,400,22.99,974,59,3,1,351,0,1,0,0,0,1,0,0.0
1401,220,500,31.5,7666,59,3,2,351,1,0,1,0,0,0,0,0.0
1402,180,880,28.1,604,59,3,3,351,0,1,0,1,0,0,0,0.0
1403,0,0,0.0,0,59,3,4,351,0,0,0,0,0,0,1,1.0
1404,350,700,31.5,418,59,4,1,352,0,1,0,0,1,0,0,0.0
1405,260,700,30.99,4491,59,4,2,352,1,0,0,0,1,0,0,1.0
1406,220,950,38.99,10665,59,4,3,352,0,0,0,0,0,0,0,0.0
1407,0,0,0.0,0,59,4,4,352,0,0,0,0,0,0,1,0.0
1408,260,450,22.99,6722,59,5,1,353,1,0,0,0,0,0,0,0.0
1409,180,500,20.0,6099,59,5,3,353,1,0,0,0,0,0,0,0.0
1410,260,500,20.0,8172,59,5,2,353,1,0,1,0,0,0,0,0.0
1411,0,0,0.0,0,59,5,4,353,0,0,0,0,0,0,1,1.0
1412,280,650,22.99,8309,59,6,2,354,1,0,1,0,0,0,0,0.0
1413,380,750,28.1,5146,59,6,1,354,1,0,0,1,0,0,0,0.0
1414,0,0,0.0,0,59,6,4,354,0,0,0,0,0,0,1,1.0
1415,350,950,38.99,5925,59,6,3,354,1,0,0,0,0,1,0,0.0
1416,0,0,0.0,0,60,1,4,355,0,0,0,0,0,0,1,0.0
1417,200,450,20.0,1968,60,1,3,355,0,1,0,0,0,0,0,1.0
1418,280,750,28.1,9220,60,1,2,355,0,0,0,1,0,0,0,0.0
1419,280,750,27.7,7134,60,1,1,355,1,0,0,0,0,0,0,0.0
1420,200,450,40.2,9611,60,2,3,356,0,0,0,0,0,1,0,1.0
1421,350,880,40.2,8921,60,2,2,356,0,0,0,0,1,0,0,0.0
